2,2023-09-01,257.2600098,259.0799866,242.0099945,245.0099945,132272500
2,2023-09-05,245,258,244.8600006,256.4899902,129469600
2,2023-09-06,255.1399994,255.3899994,245.0599976,251.9199982,116959800
2,2023-09-07,245.0700073,252.8099976,243.2700043,251.4900055,115312900
2,2023-09-08,251.2200012,256.519989,246.6699982,248.5,118367700
2,2023-09-11,264.269989,274.8500061,260.6099854,273.5799866,174667900
2,2023-09-12,270.7600098,278.3900146,266.6000061,267.480011,135999900
2,2023-09-13,270.0700073,274.980011,268.1000061,271.2999878,111673700
2,2023-09-14,271.3200073,276.7099915,270.4200134,276.0400085,107709800
2,2023-09-15,277.5499878,278.980011,271,274.3900146,133422800
2,2023-09-18,271.1600037,271.4400024,263.7600098,265.2799988,101543300
2,2023-09-19,264.3500061,267.8500061,261.2000122,266.5,103704000
2,2023-09-20,267.0400085,273.9299927,262.4599915,262.5899963,122514600
2,2023-09-21,257.8500061,260.8599854,254.2100067,255.6999969,119531000
2,2023-09-22,257.3999939,257.7900085,244.4799957,244.8800049,127524100
2,2023-09-25,243.3800049,247.1000061,238.3099976,246.9900055,104636600
2,2023-09-26,242.9799957,249.5500031,241.6600037,244.1199951,101993600
2,2023-09-27,244.2599945,245.3300018,234.5800018,240.5,136597200
2,2023-09-28,240.0200043,247.5500031,238.6499939,246.3800049,117058900
2,2023-09-29,250,254.7700043,246.3500061,250.2200012,128346200
2,2023-10-02,244.8099976,254.2799988,242.6199951,251.6000061,123810400
2,2023-10-03,248.6100006,250.0200043,244.4499969,246.5299988,101985300
2,2023-10-04,248.1399994,261.8599854,247.6000061,261.1600037,129721600
2,2023-10-05,260,263.6000061,256.25,260.0499878,119159200
2,2023-10-06,253.9799957,261.6499939,250.6499939,260.5299988,117947000
2,2023-10-09,255.3099976,261.3599854,252.0500031,259.6700134,101377900
2,2023-10-10,257.75,268.9400024,257.6499939,263.6199951,122656000
2,2023-10-11,266.2000122,268.6000061,260.8999939,262.9899902,103706300
2,2023-10-12,262.9200134,265.4100037,256.6300049,258.8699951,111508100
2,2023-10-13,258.8999939,259.6000061,250.2200012,251.1199951,102073800
2,2023-10-16,250.0500031,255.3999939,248.4799957,253.9199982,88917200
2,2023-10-17,250.1000061,257.1799927,247.0800018,254.8500061,93562900
2,2023-10-18,252.6999969,254.6300049,242.0800018,242.6799927,125147800
2,2023-10-19,225.9499969,230.6100006,216.7799988,220.1100006,170772700
2,2023-10-20,217.0099945,218.8600006,210.4199982,211.9900055,137734000
2,2023-10-23,210,216.9799957,202.5099945,212.0800018,150683400
2,2023-10-24,216.5,222.0500031,214.1100006,216.5200043,118231100
2,2023-10-25,215.8800049,220.1000061,212.1999969,212.4199982,107065100
2,2023-10-26,211.3200073,214.8000031,204.8800049,205.7599945,115112600
2,2023-10-27,210.6000061,212.4100037,205.7700043,207.3000031,94881200
2,2023-10-30,209.2799988,210.8800049,194.6699982,197.3600006,136448200
2,2023-10-31,196.1199951,202.8000031,194.0700073,200.8399963,118068300
2,2023-11-01,204.0399933,205.9900055,197.8500061,205.6600037,121661700
2,2023-11-02,212.9700012,219.1999969,211.4499969,218.5099945,125987600
2,2023-11-03,221.1499939,226.3699951,218.3999939,219.9600067,119281000
2,2023-11-06,223.9799957,226.3200073,215,219.2700043,117335800
2,2023-11-07,219.9799957,223.1199951,215.7200012,222.1799927,116900100
2,2023-11-08,223.1499939,224.1499939,217.6399994,222.1100006,106584800
2,2023-11-09,219.75,220.8000031,206.6799927,209.9799957,142110500
2,2023-11-10,210.0299988,215.3800049,205.6900024,214.6499939,130994000
2,2023-11-13,215.6000061,225.3999939,211.6100006,223.7100067,140447600
2,2023-11-14,235.0299988,238.1399994,230.7200012,237.4100037,149771600
2,2023-11-15,239.2899933,246.6999969,236.4499969,242.8399963,150354000
2,2023-11-16,239.4900055,240.8800049,230.9600067,233.5899963,136816800
2,2023-11-17,232,237.3899994,226.5399933,234.3000031,142532800
2,2023-11-20,234.0399933,237.1000061,231.0200043,235.6000061,116320100
2,2023-11-21,235.0399933,243.6199951,233.3399963,241.1999969,122288000
2,2023-11-22,242.0399933,244.0099945,231.3999939,234.2100067,117950600
2,2023-11-24,233.75,238.75,232.3300018,235.4499969,65125200
2,2023-11-27,236.8899994,238.3300018,232.1000061,236.0800018,112031800
2,2023-11-28,236.6799927,247,234.0099945,246.7200012,148549900
2,2023-11-29,249.2100067,252.75,242.7599945,244.1399994,135401300
2,2023-11-30,245.1399994,245.2200012,236.9100037,240.0800018,132353200
2,2023-12-01,233.1399994,240.1900024,231.8999939,238.8300018,121173500
2,2023-12-04,235.75,239.3699951,233.2899933,235.5800018,104099800
2,2023-12-05,233.8699951,246.6600037,233.6999969,238.7200012,137971100
2,2023-12-06,242.9199982,246.5700073,239.1699982,239.3699951,126436200
2,2023-12-07,241.5500031,244.0800018,236.9799957,242.6399994,107142300
2,2023-12-08,240.2700043,245.2700043,239.2700043,243.8399963,102980100
2,2023-12-11,242.7400055,243.4400024,237.4499969,239.7400055,97913900
2,2023-12-12,238.5500031,238.9900055,233.8699951,237.0099945,95328300
2,2023-12-13,234.1900024,240.3000031,228.1999969,239.2899933,146286300
2,2023-12-14,241.2200012,253.8800049,240.7899933,251.0500031,160829200
2,2023-12-15,251.2100067,254.1300049,248.3000031,253.5,135720800
2,2023-12-18,253.7799988,258.7399902,251.3600006,252.0800018,116416500
2,2023-12-19,253.4799957,258.3399963,253.0099945,257.2200012,106737400
2,2023-12-20,256.4100037,259.8399963,247,247.1399994,125097000
2,2023-12-21,251.8999939,254.8000031,248.5500031,254.5,109594200
2,2023-12-22,256.7600098,258.2200012,251.3699951,252.5399933,93249800
2,2023-12-26,254.4900055,257.9700012,252.9100037,256.6099854,86892400
2,2023-12-27,258.3500061,263.3399963,257.519989,261.4400024,106494400
2,2023-12-28,263.6600037,265.1300049,252.7100067,253.1799927,113619900
2,2023-12-29,255.1000061,255.1900024,247.4299927,248.4799957,100615300
2,2024-01-02,250.0800018,251.25,244.4100037,248.4199982,104654200
2,2024-01-03,244.9799957,245.6799927,236.3200073,238.4499969,121082600
2,2024-01-04,239.25,242.6999969,237.7299957,237.9299927,102629300
2,2024-01-05,236.8600006,240.1199951,234.8999939,237.4900055,92379400
2,2024-01-08,236.1399994,241.25,235.3000031,240.4499969,85166600
2,2024-01-09,238.1100006,238.9600067,232.0399933,234.9600067,96705700
2,2024-01-10,235.1000061,235.5,231.2899933,233.9400024,91628500
2,2024-01-11,230.5700073,230.9299927,225.3699951,227.2200012,105873600
2,2024-01-12,220.0800018,225.3399963,217.1499939,218.8899994,122889000
2,2024-01-16,215.1000061,223.4900055,212.1799927,219.9100037,115355000
2,2024-01-17,214.8600006,215.6699982,212.0099945,215.5500031,103164400
2,2024-01-18,216.8800049,217.4499969,208.7400055,211.8800049,108595400
2,2024-01-19,209.9900055,213.1900024,207.5599976,212.1900024,102095800
2,2024-01-22,212.2599945,217.8000031,206.2700043,208.8000031,117952500
2,2024-01-23,211.3000031,215.6499939,207.75,209.1399994,106605900
2,2024-01-24,211.8800049,212.7299957,206.7700043,207.8300018,123369900
2,2024-01-25,189.6999969,193,180.0599976,182.6300049,198076800
2,2024-01-26,185.5,186.7799988,182.1000061,183.25,107343200
2,2024-01-29,185.6300049,191.4799957,183.6699982,190.9299927,125013100
2,2024-01-30,195.3300018,196.3600006,190.6100006,191.5899963,109982300
2,2024-01-31,187,193.9700012,185.8500061,187.2899933,103221400
2,2024-02-01,188.5,189.8800049,184.2799988,188.8600006,91843300
2,2024-02-02,185.0399933,188.6900024,182,187.9100037,110505100
2,2024-02-05,184.2599945,184.6799927,175.0099945,181.0599976,134294400
2,2024-02-06,177.2100067,186.4900055,177.1100006,185.1000061,122676000
2,2024-02-07,188.1799927,189.7899933,182.6799927,187.5800018,111535200
2,2024-02-08,189,191.6199951,185.5800018,189.5599976,83034000
2,2024-02-09,190.1799927,194.1199951,189.4799957,193.5700073,84476300
2,2024-02-12,192.1100006,194.7299957,187.2799988,188.1300049,95498600
2,2024-02-13,183.9900055,187.2599945,182.1100006,184.0200043,86759500
2,2024-02-14,185.3000031,188.8899994,183.3500061,188.7100067,81203000
2,2024-02-15,189.1600037,200.8800049,188.8600006,200.4499969,120831800
2,2024-02-16,202.0599976,203.1699982,197.3999939,199.9499969,111173600
2,2024-02-20,196.1300049,198.6000061,189.1300049,193.7599945,104545800
2,2024-02-21,193.3600006,199.4400024,191.9499969,194.7700043,103844000
2,2024-02-22,194,198.3200073,191.3600006,197.4100037,92739500
2,2024-02-23,195.3099976,197.5700073,191.5,191.9700012,78841900
2,2024-02-26,192.2899933,201.7799988,192,199.3999939,111747100
2,2024-02-27,204.0399933,205.6000061,198.2599945,199.7299957,108645400
2,2024-02-28,200.4199982,205.3000031,198.4400024,202.0399933,99806200
2,2024-02-29,204.1799927,205.2799988,198.4499969,201.8800049,85907000
2,2024-03-01,200.5200043,204.5200043,198.5,202.6399994,82099200
2,2024-03-04,198.7299957,199.75,186.7200012,188.1399994,134334900
2,2024-03-05,183.0500031,184.5899963,177.5700073,180.7400055,119660800
2,2024-03-06,179.9900055,181.5800018,173.6999969,176.5399933,107920900
2,2024-03-07,174.3500061,180.0399933,173.6999969,178.6499939,102129000
2,2024-03-08,181.5,182.7299957,174.6999969,175.3399963,85315300
2,2024-03-11,175.4499969,182.8699951,174.8000031,177.7700043,85391500
2,2024-03-12,177.7700043,179.4299927,172.4100037,177.5399933,87391700
2,2024-03-13,173.0500031,176.0500031,169.1499939,169.4799957,106524500
2,2024-03-14,167.7700043,171.1699982,160.5099945,162.5,126325700
2,2024-03-15,163.1600037,165.1799927,160.7599945,163.5700073,96971900
2,2024-03-18,170.0200043,174.7200012,165.8999939,173.8000031,108214400
2,2024-03-19,172.3600006,172.8200073,167.4199982,171.3200073,77271400
2,2024-03-20,173,176.25,170.8200073,175.6600037,83846700
2,2024-03-21,176.3899994,178.1799927,171.8000031,172.8200073,73178000
2,2024-03-22,166.6900024,171.1999969,166.3000031,170.8300018,75454700
2,2024-03-25,168.7599945,175.2400055,168.7299957,172.6300049,74228600
2,2024-03-26,178.5800018,184.25,177.3800049,177.6699982,113186200
2,2024-03-27,181.4100037,181.9100037,176,179.8300018,81804000
2,2024-03-28,177.4499969,179.5700073,175.3000031,175.7899933,77654800
2,2024-04-01,176.1699982,176.75,170.2100067,175.2200012,81562100
2,2024-04-02,164.75,167.6900024,163.4299927,166.6300049,116650600
