7,2024-01-08,439.5599976,439.5599976,439.5599976,439.5599976
7,2024-01-09,438.9700012,438.9700012,438.9700012,438.9700012
7,2024-01-10,441.4599915,441.4599915,441.4599915,441.4599915
7,2024-01-11,441.1799927,441.1799927,441.1799927,441.1799927
7,2024-01-12,441.5400085,441.5400085,441.5400085,441.5400085
7,2024-01-16,439.8999939,439.8999939,439.8999939,439.8999939
7,2024-01-17,437.4299927,437.4299927,437.4299927,437.4299927
7,2024-01-18,441.3200073,441.3200073,441.3200073,441.3200073
7,2024-01-19,446.7799988,446.7799988,446.7799988,446.7799988
7,2024-01-22,447.75,447.75,447.75,447.75
7,2024-01-23,449.0700073,449.0700073,449.0700073,449.0700073
7,2024-01-24,449.4400024,449.4400024,449.4400024,449.4400024
7,2024-01-25,451.8200073,451.8200073,451.8200073,451.8200073
7,2024-01-26,451.5299988,451.5299988,451.5299988,451.5299988
7,2024-01-29,454.9400024,454.9400024,454.9400024,454.9400024
7,2024-01-30,454.7000122,454.7000122,454.7000122,454.7000122
7,2024-01-31,447.3900146,447.3900146,447.3900146,447.3900146
7,2024-02-01,453,453,453,453
7,2024-02-02,457.8599854,457.8599854,457.8599854,457.8599854
7,2024-02-05,456.3999939,456.3999939,456.3999939,456.3999939
7,2024-02-06,457.4700012,457.4700012,457.4700012,457.4700012
7,2024-02-07,461.2399902,461.2399902,461.2399902,461.2399902
7,2024-02-08,461.5599976,461.5599976,461.5599976,461.5599976
7,2024-02-09,464.2600098,464.2600098,464.2600098,464.2600098
7,2024-02-12,463.8200073,463.8200073,463.8200073,463.8200073
7,2024-02-13,457.5299988,457.5299988,457.5299988,457.5299988
7,2024-02-14,462,462,462,462
7,2024-02-15,464.7900085,464.7900085,464.7900085,464.7900085
7,2024-02-16,462.6300049,462.6300049,462.6300049,462.6300049
7,2024-02-20,459.8599854,459.8599854,459.8599854,459.8599854
7,2024-02-21,460.4599915,460.4599915,460.4599915,460.4599915
7,2024-02-22,470.2099915,470.2099915,470.2099915,470.2099915
7,2024-02-23,470.3800049,470.3800049,470.3800049,470.3800049
7,2024-02-26,468.6099854,468.6099854,468.6099854,468.6099854
7,2024-02-27,468.6099854,468.6099854,468.6099854,468.6099854
7,2024-02-28,468.6799927,468.6799927,468.6799927,468.6799927
7,2024-02-29,471.230011,471.230011,471.230011,471.230011
7,2024-03-01,475.0299988,475.0299988,475.0299988,475.0299988
7,2024-03-04,474.4700012,474.4700012,474.4700012,474.4700012
7,2024-03-05,469.6499939,469.6499939,469.6499939,469.6499939
7,2024-03-06,472.0899963,472.0899963,472.0899963,472.0899963
7,2024-03-07,477.019989,477.019989,477.019989,477.019989
7,2024-03-08,473.9400024,473.9400024,473.9400024,473.9400024
7,2024-03-11,473.3999939,473.3999939,473.3999939,473.3999939
7,2024-03-12,478.7200012,478.7200012,478.7200012,478.7200012
7,2024-03-13,477.8200073,477.8200073,477.8200073,477.8200073
7,2024-03-14,476.5599976,476.5599976,476.5599976,476.5599976
7,2024-03-15,473.480011,473.480011,473.480011,473.480011
7,2024-03-18,476.4700012,476.4700012,476.4700012,476.4700012
